invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
I261151,C663154,Female,61,Toys,4,143.36,Cash,13/11/2022,Mall of Istanbul
I392030,C273769,Male,53,Cosmetics,4,162.64,Cash,10/11/2021,Kanyon
I317133,C172109,Female,65,Cosmetics,5,203.3,Cash,26/04/2022,Mall of Istanbul
I311834,C990499,Female,50,Cosmetics,2,81.32,Cash,11/1/2021,Kanyon
I112908,C329648,Male,67,Technology,2,2100,Cash,27/12/2021,Viaport Outlet
I731571,C317865,Male,63,Clothing,3,900.24,Debit Card,15/07/2022,Zorlu Center
I328102,C506465,Female,53,Food & Beverage,1,5.23,Credit Card,24/06/2022,Cevahir AVM
I331423,C632557,Female,42,Food & Beverage,4,20.92,Cash,27/05/2022,Kanyon
I433188,C128790,Female,53,Clothing,4,1200.32,Cash,23/02/2021,Kanyon
I798984,C221485,Female,21,Clothing,2,600.16,Cash,22/08/2022,Forum Istanbul
I121500,C639715,Female,21,Cosmetics,5,203.3,Cash,25/02/2023,Metrocity
I164424,C831295,Female,39,Food & Beverage,1,5.23,Cash,22/03/2021,Metrocity
I256896,C500999,Male,26,Food & Beverage,1,5.23,Cash,11/1/2021,Metropol AVM
I209224,C333467,Male,58,Food & Beverage,4,20.92,Cash,29/11/2022,Kanyon
I251479,C171026,Male,66,Food & Beverage,5,26.15,Credit Card,9/1/2023,Metropol AVM
I283340,C331821,Male,47,Cosmetics,4,162.64,Cash,25/06/2021,Mall of Istanbul
I146321,C200207,Female,49,Clothing,1,300.08,Cash,31/07/2021,Cevahir AVM
I312819,C214250,Male,54,Clothing,1,300.08,Credit Card,7/2/2021,Cevahir AVM
I291965,C133011,Male,45,Toys,1,35.84,Cash,16/07/2021,Kanyon
I105323,C295188,Male,65,Food & Beverage,5,26.15,Cash,25/03/2021,Metropol AVM
I216474,C102765,Female,43,Clothing,2,600.16,Cash,28/03/2022,Kanyon
I157083,C320658,Male,40,Technology,4,4200,Cash,25/06/2021,Metropol AVM
I257021,C157151,Female,63,Food & Beverage,5,26.15,Credit Card,21/02/2021,Zorlu Center
I295355,C360142,Female,52,Clothing,3,900.24,Cash,19/03/2021,Metrocity
I141415,C258520,Male,41,Toys,5,179.2,Cash,10/12/2022,Cevahir AVM
I458561,C174270,Male,31,Clothing,2,600.16,Credit Card,18/06/2022,Kanyon
I319132,C136946,Male,23,Cosmetics,5,203.3,Credit Card,25/10/2021,Istinye Park
I683747,C150850,Female,39,Food & Beverage,5,26.15,Cash,15/01/2021,Metrocity
I161672,C960968,Male,51,Cosmetics,3,121.98,Debit Card,24/03/2022,Istinye Park
I302507,C169472,Male,69,Clothing,1,300.08,Credit Card,18/03/2022,Viaport Outlet
I276805,C262080,Male,52,Clothing,2,600.16,Cash,10/11/2022,Mall of Istanbul
I126935,C326819,Female,28,Toys,2,71.68,Credit Card,5/3/2021,Metrocity
I212543,C205733,Male,23,Clothing,3,900.24,Debit Card,5/10/2022,Zorlu Center
I302707,C157588,Female,63,Cosmetics,4,162.64,Credit Card,21/01/2022,Metrocity
I285527,C329094,Female,67,Clothing,1,300.08,Debit Card,1/7/2021,Istinye Park
I159198,C267157,Male,62,Cosmetics,2,81.32,Debit Card,7/6/2021,Emaar Square Mall
I165243,C936086,Female,45,Clothing,2,600.16,Cash,18/10/2021,Mall of Istanbul
I189648,C193834,Male,40,Books,3,45.45,Debit Card,9/12/2022,Mall of Istanbul
I222192,C216350,Female,45,Cosmetics,3,121.98,Debit Card,16/02/2023,Istinye Park
I485183,C170999,Male,31,Toys,4,143.36,Cash,18/12/2021,Cevahir AVM
I184607,C272259,Male,35,Souvenir,4,46.92,Credit Card,5/12/2021,Mall of Istanbul
I279833,C232896,Male,65,Clothing,2,600.16,Credit Card,2/4/2022,Mall of Istanbul
I277319,C298285,Female,27,Shoes,1,600.17,Cash,9/3/2021,Emaar Square Mall
I284659,C296100,Female,23,Toys,4,143.36,Cash,15/12/2021,Kanyon
I303000,C293446,Male,26,Clothing,5,1500.4,Cash,31/05/2022,Mall of Istanbul
I606095,C105021,Female,20,Clothing,3,900.24,Cash,9/5/2021,Zorlu Center
I119412,C335053,Male,39,Toys,3,107.52,Credit Card,6/8/2022,Zorlu Center
I916187,C336057,Female,26,Clothing,5,1500.4,Cash,12/4/2021,Metropol AVM
I122375,C239166,Male,56,Toys,3,107.52,Debit Card,24/09/2022,Mall of Istanbul
I162367,C280755,Female,50,Clothing,2,600.16,Cash,9/6/2021,Mall of Istanbul
I168050,C421946,Male,24,Food & Beverage,4,20.92,Cash,2/4/2022,Viaport Outlet
I277151,C264137,Male,42,Food & Beverage,2,10.46,Cash,28/03/2022,Mall of Istanbul
I831308,C604454,Female,60,Clothing,3,900.24,Cash,18/12/2022,Istinye Park
I238113,C164452,Female,59,Books,3,45.45,Cash,23/03/2021,Emaar Square Mall
I508355,C306620,Male,18,Clothing,1,300.08,Credit Card,8/12/2022,Mall of Istanbul
I502952,C256051,Male,59,Clothing,4,1200.32,Debit Card,14/06/2022,Metropol AVM
I300131,C779977,Male,27,Clothing,4,1200.32,Credit Card,13/06/2022,Kanyon
I242986,C285071,Female,50,Clothing,2,600.16,Cash,26/01/2021,Metrocity
I169815,C152215,Female,59,Shoes,5,3000.85,Cash,12/2/2021,Metrocity
I290046,C289204,Male,22,Souvenir,1,11.73,Credit Card,6/3/2023,Metropol AVM
I207475,C272425,Female,52,Toys,4,143.36,Credit Card,9/6/2022,Viaport Outlet
I477869,C261271,Female,28,Food & Beverage,1,5.23,Debit Card,28/11/2021,Metrocity
I258400,C291651,Male,27,Food & Beverage,4,20.92,Debit Card,5/12/2021,Kanyon
I257558,C243357,Female,47,Food & Beverage,5,26.15,Credit Card,20/09/2022,Metropol AVM
I131325,C113841,Female,18,Cosmetics,3,121.98,Debit Card,12/8/2022,Metropol AVM
I240727,C293623,Female,18,Toys,5,179.2,Cash,26/02/2023,Mall of Istanbul
I173344,C157499,Female,28,Cosmetics,3,121.98,Credit Card,5/12/2021,Mall of Istanbul
I982580,C213811,Male,27,Shoes,3,1800.51,Credit Card,24/03/2021,Istinye Park
I376443,C114597,Female,49,Food & Beverage,1,5.23,Credit Card,8/4/2022,Forum Istanbul
I690332,C298219,Female,51,Food & Beverage,1,5.23,Credit Card,24/09/2021,Metropol AVM
I269642,C163263,Female,31,Clothing,2,600.16,Cash,11/10/2021,Cevahir AVM
I193268,C484684,Female,39,Books,5,75.75,Debit Card,15/02/2023,Emaar Square Mall
I299420,C223657,Female,46,Clothing,4,1200.32,Credit Card,17/12/2022,Viaport Outlet
I161029,C642637,Male,57,Souvenir,3,35.19,Debit Card,9/3/2022,Cevahir AVM
I206100,C160878,Female,33,Souvenir,4,46.92,Credit Card,15/09/2022,Mall of Istanbul
I787084,C132482,Female,51,Shoes,2,1200.34,Cash,8/12/2021,Metrocity
I296437,C154710,Male,63,Food & Beverage,4,20.92,Cash,30/03/2022,Metropol AVM
I255492,C941920,Male,53,Clothing,4,1200.32,Cash,15/12/2022,Mall of Istanbul
I204989,C327917,Female,43,Books,2,30.3,Cash,15/10/2021,Forum Istanbul
I263431,C874788,Female,58,Clothing,1,300.08,Cash,10/2/2021,Mall of Istanbul
I137633,C163728,Female,59,Shoes,4,2400.68,Cash,30/11/2022,Zorlu Center
I232185,C356430,Male,58,Souvenir,2,23.46,Cash,16/02/2023,Metrocity
I281619,C236791,Male,49,Clothing,4,1200.32,Debit Card,10/4/2021,Metrocity
I130407,C255588,Male,51,Souvenir,3,35.19,Cash,5/5/2021,Istinye Park
I223301,C301163,Female,36,Food & Beverage,4,20.92,Cash,13/02/2022,Kanyon
I794706,C257924,Female,56,Clothing,2,600.16,Cash,7/2/2023,Mall of Istanbul
I788821,C967794,Female,38,Toys,3,107.52,Cash,16/12/2021,Metropol AVM
I501114,C158807,Female,35,Clothing,5,1500.4,Cash,27/08/2021,Kanyon
I264860,C147699,Male,63,Food & Beverage,4,20.92,Credit Card,28/05/2021,Metropol AVM
I787559,C243768,Male,36,Toys,4,143.36,Credit Card,3/6/2021,Kanyon
I280894,C260451,Male,31,Cosmetics,3,121.98,Credit Card,28/11/2022,Istinye Park
I111303,C144073,Male,20,Toys,1,35.84,Cash,1/6/2021,Metropol AVM
I636373,C145714,Female,31,Clothing,2,600.16,Cash,9/8/2021,Mall of Istanbul
I131753,C106806,Male,23,Shoes,2,1200.34,Cash,17/01/2021,Kanyon
I433485,C131394,Female,56,Clothing,5,1500.4,Cash,29/05/2021,Metropol AVM
I936489,C156042,Male,48,Shoes,5,3000.85,Credit Card,31/03/2021,Kanyon
I249316,C879245,Male,36,Cosmetics,5,203.3,Credit Card,2/10/2022,Kanyon
I161933,C199307,Female,40,Food & Beverage,1,5.23,Debit Card,6/1/2022,Mall of Istanbul
I162571,C202451,Female,54,Cosmetics,5,203.3,Credit Card,21/10/2021,Viaport Outlet
I314240,C629308,Female,43,Food & Beverage,5,26.15,Credit Card,7/6/2022,Kanyon
I265888,C163873,Female,48,Cosmetics,4,162.64,Credit Card,6/2/2023,Zorlu Center
I267261,C297416,Male,63,Cosmetics,5,203.3,Cash,7/8/2022,Mall of Istanbul
I120165,C232617,Female,39,Technology,4,4200,Credit Card,26/04/2022,Kanyon
I565512,C275040,Female,48,Clothing,1,300.08,Credit Card,24/01/2022,Mall of Istanbul
I242018,C215363,Female,68,Clothing,3,900.24,Debit Card,1/2/2023,Kanyon
I498752,C134192,Female,34,Clothing,3,900.24,Cash,19/10/2021,Istinye Park
I189118,C119244,Female,42,Souvenir,5,58.65,Credit Card,18/02/2022,Metrocity
I216656,C923044,Female,54,Toys,4,143.36,Cash,14/11/2022,Zorlu Center
I162435,C201383,Female,69,Souvenir,4,46.92,Cash,11/10/2021,Viaport Outlet
I109105,C170783,Female,35,Books,1,15.15,Cash,8/4/2022,Kanyon
I319052,C252731,Male,21,Clothing,3,900.24,Cash,3/12/2022,Kanyon
I191530,C320609,Female,30,Clothing,4,1200.32,Credit Card,10/9/2022,Kanyon
I100267,C299948,Female,57,Cosmetics,4,162.64,Debit Card,11/12/2022,Kanyon
I144544,C154127,Female,46,Books,5,75.75,Credit Card,6/4/2021,Forum Istanbul
I302070,C578488,Male,68,Cosmetics,5,203.3,Cash,1/5/2021,Zorlu Center
I225666,C100444,Male,66,Cosmetics,4,162.64,Cash,22/11/2022,Mall of Istanbul
I154842,C264089,Female,25,Clothing,2,600.16,Cash,25/01/2022,Istinye Park
I264342,C323806,Female,67,Souvenir,5,58.65,Credit Card,2/1/2023,Istinye Park
I282980,C262266,Female,55,Clothing,2,600.16,Credit Card,25/04/2021,Kanyon
I199911,C499522,Female,20,Clothing,4,1200.32,Cash,14/07/2021,Forum Istanbul
I647680,C202706,Female,67,Shoes,2,1200.34,Credit Card,10/8/2022,Metrocity
I710060,C274862,Female,42,Food & Beverage,5,26.15,Credit Card,20/06/2021,Istinye Park
I596794,C223355,Female,56,Food & Beverage,2,10.46,Credit Card,26/02/2021,Cevahir AVM
I195877,C133888,Male,47,Clothing,2,600.16,Debit Card,5/2/2022,Emaar Square Mall
I145723,C191442,Male,32,Clothing,1,300.08,Cash,4/3/2022,Mall of Istanbul
I197078,C300806,Female,47,Cosmetics,1,40.66,Credit Card,27/05/2022,Istinye Park
I267695,C107828,Female,54,Clothing,3,900.24,Cash,10/9/2021,Metrocity
I745035,C176167,Female,25,Clothing,1,300.08,Debit Card,30/03/2021,Zorlu Center
I214439,C999683,Female,56,Souvenir,5,58.65,Credit Card,29/06/2021,Metropol AVM
I195176,C296983,Female,57,Cosmetics,5,203.3,Credit Card,10/2/2022,Metrocity
I541043,C315323,Male,58,Food & Beverage,3,15.69,Credit Card,28/05/2021,Mall of Istanbul
I308909,C641020,Male,25,Clothing,1,300.08,Cash,31/12/2021,Kanyon
I134539,C279666,Female,26,Souvenir,2,23.46,Debit Card,4/12/2022,Cevahir AVM
I107576,C134430,Female,46,Clothing,2,600.16,Debit Card,30/12/2022,Metrocity
I208217,C327266,Female,33,Books,5,75.75,Debit Card,12/3/2022,Metrocity
I111770,C763814,Female,54,Technology,1,1050,Debit Card,29/04/2022,Kanyon
I128073,C160911,Female,27,Shoes,3,1800.51,Credit Card,10/9/2021,Istinye Park
I129183,C787745,Female,22,Cosmetics,2,81.32,Credit Card,28/06/2021,Istinye Park
I339453,C179827,Male,30,Clothing,5,1500.4,Cash,23/06/2022,Kanyon
I240540,C133615,Female,38,Clothing,4,1200.32,Cash,11/8/2021,Mall of Istanbul
I425732,C263306,Male,24,Food & Beverage,5,26.15,Cash,2/1/2021,Mall of Istanbul
I300797,C243727,Female,58,Clothing,3,900.24,Credit Card,23/10/2021,Metrocity
I191103,C580990,Male,22,Clothing,3,900.24,Cash,19/04/2022,Istinye Park
I371495,C929772,Female,68,Toys,1,35.84,Debit Card,30/01/2022,Metrocity
I238970,C110006,Male,67,Toys,2,71.68,Credit Card,30/05/2022,Mall of Istanbul
I989757,C293826,Male,66,Clothing,5,1500.4,Cash,25/02/2021,Metropol AVM
I206329,C277665,Male,61,Shoes,1,600.17,Cash,17/05/2021,Mall of Istanbul
I156214,C200178,Female,34,Clothing,4,1200.32,Cash,16/11/2021,Metrocity
I141496,C310774,Female,66,Cosmetics,3,121.98,Debit Card,16/07/2021,Metropol AVM
I193767,C101071,Male,19,Clothing,5,1500.4,Cash,27/05/2022,Cevahir AVM
I217617,C274657,Male,59,Books,3,45.45,Credit Card,8/7/2022,Kanyon
I248080,C204282,Female,62,Shoes,3,1800.51,Credit Card,20/12/2022,Kanyon
I298000,C880724,Female,67,Cosmetics,5,203.3,Credit Card,18/12/2022,Emaar Square Mall
I410492,C613940,Male,31,Cosmetics,3,121.98,Credit Card,14/08/2022,Mall of Istanbul
I265808,C299320,Female,63,Cosmetics,5,203.3,Cash,1/3/2022,Mall of Istanbul
I209596,C129781,Female,65,Cosmetics,2,81.32,Cash,28/11/2021,Istinye Park
I112393,C206867,Male,56,Clothing,5,1500.4,Cash,18/12/2022,Mall of Istanbul
I141515,C113081,Male,54,Cosmetics,4,162.64,Cash,10/1/2021,Mall of Istanbul
I277352,C281136,Male,62,Souvenir,2,23.46,Cash,22/11/2021,Metropol AVM
I220321,C597331,Female,58,Clothing,5,1500.4,Cash,22/08/2022,Kanyon
I206837,C602206,Female,66,Shoes,5,3000.85,Credit Card,10/1/2023,Mall of Istanbul
I281460,C321260,Female,50,Technology,2,2100,Cash,19/10/2022,Metropol AVM
I253170,C303814,Male,24,Cosmetics,4,162.64,Credit Card,1/3/2023,Metrocity
I197656,C897097,Female,55,Food & Beverage,4,20.92,Credit Card,12/8/2022,Metropol AVM
I161752,C825076,Female,56,Clothing,3,900.24,Credit Card,5/2/2021,Metrocity
I113648,C720968,Female,40,Cosmetics,1,40.66,Debit Card,7/8/2021,Emaar Square Mall
I943011,C158781,Female,34,Souvenir,5,58.65,Debit Card,25/04/2022,Kanyon
I663361,C213311,Male,36,Clothing,2,600.16,Debit Card,2/3/2022,Metropol AVM
I171288,C338863,Female,60,Clothing,1,300.08,Cash,7/1/2023,Forum Istanbul
I895477,C241214,Female,30,Shoes,4,2400.68,Debit Card,11/2/2022,Zorlu Center
I583235,C264967,Male,47,Cosmetics,1,40.66,Cash,28/03/2022,Kanyon
I242772,C351742,Female,43,Toys,4,143.36,Debit Card,3/3/2021,Viaport Outlet
I278404,C315346,Male,51,Clothing,5,1500.4,Credit Card,23/02/2023,Viaport Outlet
I168442,C142000,Female,50,Shoes,5,3000.85,Credit Card,11/10/2022,Cevahir AVM
I538574,C323238,Female,31,Toys,3,107.52,Credit Card,24/05/2021,Kanyon
I114910,C339420,Female,51,Toys,4,143.36,Debit Card,10/10/2021,Emaar Square Mall
I179875,C255475,Female,18,Books,5,75.75,Credit Card,8/2/2021,Istinye Park
I195188,C136518,Female,53,Cosmetics,2,81.32,Debit Card,16/04/2022,Mall of Istanbul
I133169,C692204,Female,19,Cosmetics,3,121.98,Cash,25/11/2022,Mall of Istanbul
I247034,C160000,Male,58,Toys,4,143.36,Credit Card,5/2/2021,Metropol AVM
I614020,C494880,Female,28,Books,2,30.3,Cash,27/10/2022,Istinye Park
I639805,C250616,Male,20,Clothing,3,900.24,Credit Card,29/10/2022,Mall of Istanbul
I270520,C299521,Female,29,Clothing,1,300.08,Debit Card,21/05/2022,Istinye Park
I109498,C207505,Male,56,Souvenir,1,11.73,Debit Card,19/09/2021,Mall of Istanbul
I175713,C120676,Female,53,Toys,5,179.2,Cash,17/07/2022,Forum Istanbul
I203229,C144750,Female,44,Food & Beverage,5,26.15,Debit Card,20/03/2021,Metrocity
I200267,C249550,Female,21,Clothing,4,1200.32,Credit Card,17/02/2023,Kanyon
I128339,C183996,Female,41,Shoes,4,2400.68,Cash,28/11/2022,Metrocity
I365320,C293420,Male,20,Toys,4,143.36,Cash,9/8/2021,Mall of Istanbul
I125059,C283840,Female,44,Books,5,75.75,Cash,27/12/2021,Metrocity
I248687,C329027,Female,61,Cosmetics,3,121.98,Credit Card,15/02/2022,Metrocity
I130625,C162201,Male,58,Food & Beverage,5,26.15,Credit Card,2/1/2021,Mall of Istanbul
I278727,C212031,Female,59,Souvenir,4,46.92,Debit Card,22/02/2021,Istinye Park
I226013,C242224,Female,56,Clothing,5,1500.4,Cash,30/03/2021,Istinye Park
I311906,C212262,Female,41,Books,5,75.75,Cash,5/6/2021,Mall of Istanbul
I247917,C243985,Male,52,Food & Beverage,5,26.15,Debit Card,21/09/2021,Kanyon
I145174,C297501,Male,19,Clothing,3,900.24,Cash,3/2/2022,Mall of Istanbul
I203310,C317384,Female,43,Shoes,5,3000.85,Debit Card,5/8/2021,Mall of Istanbul
I313082,C383274,Female,49,Books,3,45.45,Cash,6/2/2021,Mall of Istanbul
I125589,C284449,Male,24,Food & Beverage,1,5.23,Cash,3/11/2022,Istinye Park
I460738,C334312,Female,66,Food & Beverage,3,15.69,Credit Card,8/8/2022,Metrocity
I327209,C186243,Male,63,Clothing,5,1500.4,Debit Card,2/1/2022,Metropol AVM
I298447,C109965,Female,20,Cosmetics,1,40.66,Debit Card,8/12/2022,Kanyon
I267984,C245950,Male,55,Food & Beverage,3,15.69,Credit Card,5/5/2021,Metrocity
I338094,C578926,Female,51,Food & Beverage,2,10.46,Debit Card,26/10/2022,Istinye Park
I161662,C278444,Female,66,Cosmetics,1,40.66,Credit Card,11/11/2022,Metropol AVM
I325042,C251523,Male,41,Clothing,4,1200.32,Cash,20/04/2021,Mall of Istanbul
I195771,C442258,Female,50,Clothing,4,1200.32,Credit Card,13/11/2022,Kanyon
I310191,C225217,Female,68,Food & Beverage,4,20.92,Cash,20/12/2021,Kanyon
I111682,C298536,Female,25,Clothing,4,1200.32,Debit Card,8/2/2021,Viaport Outlet
I795801,C231518,Male,19,Clothing,3,900.24,Credit Card,25/11/2021,Metrocity
I100187,C178869,Female,41,Food & Beverage,1,5.23,Credit Card,28/07/2021,Metrocity
I299282,C275578,Female,45,Cosmetics,1,40.66,Cash,22/05/2022,Metropol AVM
I232434,C752009,Female,39,Clothing,5,1500.4,Debit Card,1/2/2021,Mall of Istanbul
I305370,C688931,Female,52,Clothing,2,600.16,Cash,18/01/2022,Metrocity
I328115,C269970,Female,56,Clothing,3,900.24,Cash,24/11/2021,Zorlu Center
I191895,C857146,Female,49,Shoes,5,3000.85,Cash,13/03/2022,Kanyon
I106605,C556606,Female,55,Toys,5,179.2,Cash,18/01/2022,Cevahir AVM
I717610,C330323,Female,42,Souvenir,5,58.65,Credit Card,3/5/2021,Istinye Park
I141442,C504077,Male,41,Souvenir,5,58.65,Cash,15/06/2022,Mall of Istanbul
I192130,C290655,Male,34,Clothing,3,900.24,Credit Card,10/4/2022,Mall of Istanbul
I334921,C811038,Female,36,Souvenir,4,46.92,Cash,30/09/2021,Kanyon
I293045,C128861,Female,61,Clothing,1,300.08,Cash,26/06/2022,Metrocity
I154944,C245998,Male,62,Cosmetics,4,162.64,Cash,7/1/2021,Mall of Istanbul
I677420,C318668,Male,35,Souvenir,4,46.92,Credit Card,25/05/2021,Forum Istanbul
I640396,C231680,Female,69,Technology,2,2100,Cash,23/09/2021,Kanyon
I413783,C913722,Male,23,Clothing,5,1500.4,Debit Card,4/2/2023,Kanyon
I180645,C260113,Female,41,Shoes,3,1800.51,Debit Card,14/07/2022,Kanyon
I239331,C303379,Male,67,Clothing,4,1200.32,Cash,1/8/2021,Viaport Outlet
I257850,C323421,Male,33,Clothing,4,1200.32,Credit Card,8/7/2021,Istinye Park
I146390,C319015,Male,34,Food & Beverage,1,5.23,Cash,9/6/2021,Mall of Istanbul
I224114,C129869,Male,25,Clothing,2,600.16,Debit Card,16/08/2022,Emaar Square Mall
I313087,C216074,Female,48,Toys,2,71.68,Cash,27/05/2021,Kanyon
I826116,C261800,Male,27,Food & Beverage,3,15.69,Debit Card,23/08/2022,Mall of Istanbul
I172600,C326695,Female,48,Food & Beverage,5,26.15,Credit Card,14/09/2021,Mall of Istanbul
I219199,C188488,Male,23,Shoes,5,3000.85,Debit Card,29/08/2022,Kanyon
I241237,C286198,Male,21,Books,3,45.45,Cash,16/05/2021,Forum Istanbul
I784897,C134845,Male,46,Technology,5,5250,Credit Card,4/9/2022,Kanyon
I192996,C189261,Male,27,Food & Beverage,2,10.46,Credit Card,11/10/2022,Kanyon
I284347,C675820,Female,38,Cosmetics,5,203.3,Cash,3/8/2021,Istinye Park
I615365,C140852,Female,19,Toys,3,107.52,Credit Card,19/07/2021,Mall of Istanbul
I301013,C658390,Male,68,Clothing,3,900.24,Credit Card,2/2/2022,Kanyon
I152781,C153967,Female,26,Food & Beverage,2,10.46,Credit Card,14/01/2023,Mall of Istanbul
I992908,C295025,Female,36,Food & Beverage,3,15.69,Cash,27/09/2022,Metropol AVM
I619909,C299151,Male,59,Cosmetics,4,162.64,Cash,27/10/2022,Cevahir AVM
I158429,C678813,Male,53,Cosmetics,3,121.98,Credit Card,8/6/2021,Cevahir AVM
I174772,C257135,Male,21,Food & Beverage,5,26.15,Debit Card,11/11/2022,Metrocity
I779591,C106950,Male,51,Clothing,3,900.24,Cash,19/09/2022,Viaport Outlet
I819808,C179375,Male,33,Clothing,5,1500.4,Cash,27/03/2021,Cevahir AVM
I239174,C238089,Male,55,Toys,4,143.36,Cash,6/2/2021,Mall of Istanbul
I235902,C233864,Male,30,Clothing,4,1200.32,Cash,5/11/2021,Mall of Istanbul
I808426,C132909,Female,45,Toys,2,71.68,Debit Card,28/02/2021,Metropol AVM
I266343,C925170,Male,19,Souvenir,2,23.46,Debit Card,18/02/2022,Istinye Park
I296364,C303766,Male,40,Cosmetics,3,121.98,Credit Card,31/01/2022,Metrocity
I677741,C198174,Male,33,Cosmetics,1,40.66,Credit Card,2/8/2021,Metropol AVM
I285492,C992748,Female,66,Clothing,5,1500.4,Cash,23/05/2022,Metrocity
I331394,C869755,Female,30,Clothing,4,1200.32,Cash,7/8/2021,Istinye Park
I139008,C234705,Female,50,Toys,2,71.68,Debit Card,9/2/2021,Metropol AVM
I212031,C213515,Female,65,Food & Beverage,3,15.69,Cash,7/10/2021,Emaar Square Mall
I274091,C125118,Female,66,Clothing,1,300.08,Credit Card,7/11/2022,Zorlu Center
I208172,C152313,Male,24,Clothing,1,300.08,Credit Card,7/2/2022,Kanyon
I262255,C164258,Female,26,Clothing,5,1500.4,Cash,28/10/2021,Mall of Istanbul
I184093,C302635,Female,37,Toys,1,35.84,Cash,9/10/2021,Forum Istanbul
I296159,C119260,Female,60,Clothing,5,1500.4,Debit Card,2/12/2022,Kanyon
I315278,C288881,Female,43,Clothing,4,1200.32,Cash,28/08/2022,Zorlu Center
I111728,C912219,Female,41,Clothing,3,900.24,Cash,21/09/2021,Kanyon
I157966,C244924,Female,46,Clothing,3,900.24,Cash,18/06/2021,Istinye Park
I207773,C129008,Male,48,Souvenir,2,23.46,Credit Card,29/04/2021,Cevahir AVM
I253571,C397320,Male,33,Clothing,3,900.24,Debit Card,8/2/2022,Forum Istanbul
I848825,C239244,Female,48,Clothing,5,1500.4,Credit Card,7/1/2023,Metrocity
I140705,C115473,Male,44,Clothing,1,300.08,Debit Card,25/03/2021,Mall of Istanbul
I141602,C185983,Male,62,Cosmetics,4,162.64,Cash,15/05/2022,Zorlu Center
I109028,C337311,Female,64,Food & Beverage,2,10.46,Debit Card,17/10/2021,Mall of Istanbul
I331715,C222390,Male,52,Books,3,45.45,Credit Card,9/5/2022,Zorlu Center
I103152,C119140,Female,18,Cosmetics,3,121.98,Credit Card,31/07/2021,Mall of Istanbul
I183114,C727862,Female,37,Clothing,3,900.24,Credit Card,13/04/2021,Kanyon
I356890,C286925,Female,18,Books,1,15.15,Credit Card,15/07/2022,Kanyon
I713751,C129328,Male,48,Shoes,4,2400.68,Credit Card,25/03/2021,Metropol AVM
I361396,C125777,Female,51,Clothing,1,300.08,Debit Card,1/11/2021,Kanyon
I248847,C266441,Female,58,Clothing,5,1500.4,Cash,16/10/2021,Kanyon
I212520,C194274,Male,39,Technology,2,2100,Debit Card,14/06/2022,Mall of Istanbul
I421871,C695468,Female,67,Clothing,5,1500.4,Cash,14/12/2021,Mall of Istanbul
I280064,C400520,Male,18,Shoes,5,3000.85,Debit Card,22/05/2021,Metropol AVM
I662261,C240841,Male,21,Toys,3,107.52,Credit Card,18/06/2021,Mall of Istanbul
I181650,C278815,Female,27,Shoes,1,600.17,Credit Card,18/08/2022,Kanyon
I159846,C142751,Male,32,Food & Beverage,3,15.69,Cash,18/07/2021,Forum Istanbul
I986670,C955748,Female,43,Cosmetics,2,81.32,Cash,23/03/2022,Metrocity
I221972,C265463,Male,55,Clothing,5,1500.4,Cash,8/12/2022,Mall of Istanbul
I348557,C376357,Female,39,Clothing,3,900.24,Credit Card,19/05/2021,Viaport Outlet
I590206,C974419,Female,39,Shoes,4,2400.68,Credit Card,22/01/2021,Metropol AVM
I165707,C290015,Male,43,Cosmetics,1,40.66,Cash,4/8/2021,Emaar Square Mall
